,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
71,71,0.2745937842974543,2025-04-28 17:36:18.670315,2025-04-28 17:36:40.887897,0 days 00:00:22.217582,3.8906,153,0.14976499369988555,COMPLETE
72,72,0.20616208212312775,2025-04-28 17:36:40.888102,2025-04-28 17:37:03.110733,0 days 00:00:22.222631,3.8906,154,0.23914443681089262,COMPLETE
73,73,0.3369603194409783,2025-04-28 17:37:03.110941,2025-04-28 17:37:25.330620,0 days 00:00:22.219679,3.8906,136,0.11128019324186147,COMPLETE
74,74,0.2485836076188421,2025-04-28 17:37:25.330823,2025-04-28 17:37:47.553691,0 days 00:00:22.222868,3.8906,138,0.18707700866155613,COMPLETE
75,75,0.18055515186746113,2025-04-28 17:37:47.553899,2025-04-28 17:38:09.771490,0 days 00:00:22.217591,3.8906,147,0.2903008802580841,COMPLETE
76,76,0.29138177564019235,2025-04-28 17:38:09.771706,2025-04-28 17:38:31.976315,0 days 00:00:22.204609,3.8906,133,0.14296223051881277,COMPLETE
77,77,0.2220893822943353,2025-04-28 17:38:31.976529,2025-04-28 17:38:54.183073,0 days 00:00:22.206544,3.8906,171,0.2147736060759044,COMPLETE
78,78,0.04741673621121311,2025-04-28 17:38:54.183290,2025-04-28 17:39:16.384594,0 days 00:00:22.201304,3.8906,140,1.4531412672028907,COMPLETE
79,79,0.19358911026949888,2025-04-28 17:39:16.384805,2025-04-28 17:39:38.592224,0 days 00:00:22.207419,3.8906,110,0.3230013180638884,COMPLETE
80,80,0.34231370893650837,2025-04-28 17:39:38.592453,2025-04-28 17:40:00.756803,0 days 00:00:22.164350,3.8906,133,0.10534991625072777,COMPLETE
81,81,0.2989389988899502,2025-04-28 17:40:00.757011,2025-04-28 17:40:22.923845,0 days 00:00:22.166834,3.8906,132,0.13469069169592535,COMPLETE
82,82,0.19488589181914495,2025-04-28 17:40:22.924055,2025-04-28 17:40:45.085794,0 days 00:00:22.161739,3.8906,149,0.2510549435802899,COMPLETE
83,83,0.3777300480247122,2025-04-28 17:40:45.086005,2025-04-28 17:41:07.250114,0 days 00:00:22.164109,3.8906,123,0.1046024481688899,COMPLETE
84,84,0.2920328445132348,2025-04-28 17:41:07.250332,2025-04-28 17:41:29.412077,0 days 00:00:22.161745,3.8906,123,0.1790896289201684,COMPLETE
85,85,0.27878851338970184,2025-04-28 17:41:29.412284,2025-04-28 17:41:51.572936,0 days 00:00:22.160652,3.8906,118,0.2090139788490779,COMPLETE
86,86,0.19530478238131213,2025-04-28 17:41:51.573144,2025-04-28 17:42:13.742431,0 days 00:00:22.169287,3.8906,159,0.268083517121839,COMPLETE
87,87,0.05712848519689566,2025-04-28 17:42:13.742637,2025-04-28 17:42:35.903551,0 days 00:00:22.160914,3.8906,125,1.0485339433978702,COMPLETE
88,88,0.31536119143273883,2025-04-28 17:42:35.903768,2025-04-28 17:42:58.079935,0 days 00:00:22.176167,3.8906,146,0.10725570460347439,COMPLETE
