,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
67,67,0.885666246321984,2025-05-02 19:02:31.685132,2025-05-02 19:02:32.075009,0 days 00:00:00.389877,3.8906,1,1.9794639098958684,COMPLETE
68,68,0.885666246321984,2025-05-02 19:02:32.076003,2025-05-02 19:02:32.355464,0 days 00:00:00.279461,3.8906,1,1.579391930698486,COMPLETE
69,69,0.7116832645129949,2025-05-02 19:02:32.356477,2025-05-02 19:02:32.627648,0 days 00:00:00.271171,3.8906,2,1.3423186349525738,COMPLETE
70,70,0.885666246321984,2025-05-02 19:02:32.628676,2025-05-02 19:02:32.876823,0 days 00:00:00.248147,3.8906,1,1.739252271893536,COMPLETE
71,71,0.885666246321984,2025-05-02 19:02:32.879067,2025-05-02 19:02:33.084900,0 days 00:00:00.205833,3.8906,1,1.9995082636694397,COMPLETE
72,72,0.885666246321984,2025-05-02 19:02:33.085239,2025-05-02 19:02:33.288795,0 days 00:00:00.203556,3.8906,1,1.9098167906773897,COMPLETE
73,73,0.885666246321984,2025-05-02 19:02:33.289852,2025-05-02 19:02:33.567409,0 days 00:00:00.277557,3.8906,1,1.6369840885400486,COMPLETE
74,74,0.885666246321984,2025-05-02 19:02:33.568047,2025-05-02 19:02:33.845157,0 days 00:00:00.277110,3.8906,1,1.8529969347234452,COMPLETE
75,75,0.885666246321984,2025-05-02 19:02:33.845733,2025-05-02 19:02:34.145487,0 days 00:00:00.299754,3.8906,1,1.9507915231162059,COMPLETE
76,76,0.885666246321984,2025-05-02 19:02:34.146440,2025-05-02 19:02:34.389528,0 days 00:00:00.243088,3.8906,1,1.7715488145950868,COMPLETE
77,77,0.885666246321984,2025-05-02 19:02:34.390249,2025-05-02 19:02:34.672066,0 days 00:00:00.281817,3.8906,1,1.551512502047109,COMPLETE
78,78,0.4961593172119488,2025-05-02 19:02:34.672713,2025-05-02 19:02:34.932262,0 days 00:00:00.259549,3.8906,3,1.7130659336522347,COMPLETE
79,79,0.885666246321984,2025-05-02 19:02:34.933235,2025-05-02 19:02:35.215597,0 days 00:00:00.282362,3.8906,1,1.910600470249333,COMPLETE
80,80,0.7116832645129949,2025-05-02 19:02:35.216351,2025-05-02 19:02:35.435986,0 days 00:00:00.219635,3.8906,2,1.2778849191611572,COMPLETE
81,81,0.885666246321984,2025-05-02 19:02:35.436739,2025-05-02 19:02:35.670616,0 days 00:00:00.233877,3.8906,1,1.6778698139624242,COMPLETE
82,82,0.885666246321984,2025-05-02 19:02:35.671363,2025-05-02 19:02:35.928595,0 days 00:00:00.257232,3.8906,1,1.3930732203597425,COMPLETE
83,83,0.885666246321984,2025-05-02 19:02:35.929053,2025-05-02 19:02:36.220411,0 days 00:00:00.291358,3.8906,1,1.6420000450294314,COMPLETE
84,84,0.885666246321984,2025-05-02 19:02:36.221627,2025-05-02 19:02:36.508433,0 days 00:00:00.286806,3.8906,1,1.796246858987349,COMPLETE
85,85,0.885666246321984,2025-05-02 19:02:36.510380,2025-05-02 19:02:36.809335,0 days 00:00:00.298955,3.8906,1,1.4908954720538954,COMPLETE
86,86,0.885666246321984,2025-05-02 19:02:36.810318,2025-05-02 19:02:37.000667,0 days 00:00:00.190349,3.8906,1,1.7601106437452423,COMPLETE
87,87,0.885666246321984,2025-05-02 19:02:37.001762,2025-05-02 19:02:37.321282,0 days 00:00:00.319520,3.8906,1,1.5864634995694833,COMPLETE
88,88,0.885666246321984,2025-05-02 19:02:37.322286,2025-05-02 19:02:37.493380,0 days 00:00:00.171094,3.8906,1,1.6616589480721802,COMPLETE
89,89,0.885666246321984,2025-05-02 19:02:37.494454,2025-05-02 19:02:37.905272,0 days 00:00:00.410818,3.8906,1,1.9263481847736965,COMPLETE
90,90,0.885666246321984,2025-05-02 19:02:37.906430,2025-05-02 19:02:38.176798,0 days 00:00:00.270368,3.8906,1,1.8165654618807265,COMPLETE
91,91,0.885666246321984,2025-05-02 19:02:38.177989,2025-05-02 19:02:38.394743,0 days 00:00:00.216754,3.8906,1,1.6079505816080124,COMPLETE
92,92,0.885666246321984,2025-05-02 19:02:38.395169,2025-05-02 19:02:38.607523,0 days 00:00:00.212354,3.8906,1,1.5306424087984571,COMPLETE
93,93,0.885666246321984,2025-05-02 19:02:38.608461,2025-05-02 19:02:38.862590,0 days 00:00:00.254129,3.8906,1,1.7140212461233113,COMPLETE
94,94,0.885666246321984,2025-05-02 19:02:38.863565,2025-05-02 19:02:39.187600,0 days 00:00:00.324035,3.8906,1,1.5447402560584151,COMPLETE
95,95,0.885666246321984,2025-05-02 19:02:39.188537,2025-05-02 19:02:39.381724,0 days 00:00:00.193187,3.8906,1,1.4417319009897385,COMPLETE
96,96,0.885666246321984,2025-05-02 19:02:39.382781,2025-05-02 19:02:39.652450,0 days 00:00:00.269669,3.8906,1,1.6148705206187453,COMPLETE
97,97,0.885666246321984,2025-05-02 19:02:39.653420,2025-05-02 19:02:39.962467,0 days 00:00:00.309047,3.8906,1,1.575962672219169,COMPLETE
98,98,0.885666246321984,2025-05-02 19:02:39.972726,2025-05-02 19:02:40.229589,0 days 00:00:00.256863,3.8906,1,1.8428647471742097,COMPLETE
99,99,0.885666246321984,2025-05-02 19:02:40.230675,2025-05-02 19:02:40.390093,0 days 00:00:00.159418,3.8906,1,1.751971225349004,COMPLETE
