,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
42,42,0.6590038314176245,2025-04-25 15:32:45.484450,2025-04-25 15:32:45.595485,0 days 00:00:00.111035,0.019579781299978956,,200,l1,0.003742582572486367,COMPLETE
43,43,0.5606936416184971,2025-04-25 15:32:45.595821,2025-04-25 15:32:45.693365,0 days 00:00:00.097544,0.1340827732078139,,200,l1,0.010606673424110242,COMPLETE
44,44,0.6870229007633588,2025-04-25 15:32:45.693717,2025-04-25 15:32:45.796275,0 days 00:00:00.102558,0.023870374929606163,,200,l1,0.00446913094579992,COMPLETE
45,45,0.5535714285714285,2025-04-25 15:32:45.796639,2025-04-25 15:32:45.902284,0 days 00:00:00.105645,0.034082712274901894,,200,l1,0.00368797879962828,COMPLETE
46,46,0.553314121037464,2025-04-25 15:32:45.902665,2025-04-25 15:32:46.000163,0 days 00:00:00.097498,0.6613450316876149,,200,l1,0.015168738784736624,COMPLETE
47,47,0.30402010050251255,2025-04-25 15:32:46.000528,2025-04-25 15:32:46.100486,0 days 00:00:00.099958,0.14091137295827735,balanced,400,l1,0.005566379787761676,COMPLETE
48,48,0.6742424242424243,2025-04-25 15:32:46.100824,2025-04-25 15:32:46.210153,0 days 00:00:00.109329,0.02101421587735466,,100,l1,0.002990869756768445,COMPLETE
49,49,0.6215384615384615,2025-04-25 15:32:46.210495,2025-04-25 15:32:46.301395,0 days 00:00:00.090900,1.5869261759212794,,100,l1,0.028360907622770815,COMPLETE
50,50,0.556179775280899,2025-04-25 15:32:46.301733,2025-04-25 15:32:46.393988,0 days 00:00:00.092255,6.48494730467029,,300,l1,0.0029925628658020037,COMPLETE
51,51,0.6768060836501901,2025-04-25 15:32:46.394348,2025-04-25 15:32:46.496355,0 days 00:00:00.102007,0.02122713326279346,,100,l1,0.005142177461218059,COMPLETE
52,52,0.6198347107438017,2025-04-25 15:32:46.496714,2025-04-25 15:32:46.591475,0 days 00:00:00.094761,0.0054832547748188566,,100,l1,0.005641052518632243,COMPLETE
53,53,0.6578947368421052,2025-04-25 15:32:46.591842,2025-04-25 15:32:46.683560,0 days 00:00:00.091718,0.04803770775367767,,100,l1,0.012396632550531,COMPLETE
54,54,0.5581395348837209,2025-04-25 15:32:46.683919,2025-04-25 15:32:46.797511,0 days 00:00:00.113592,0.08905531509915245,,300,l1,0.020999121388848747,COMPLETE
55,55,0.48163265306122455,2025-04-25 15:32:46.797901,2025-04-25 15:32:46.903311,0 days 00:00:00.105410,0.02264410502588234,,200,l1,0.059881589985355775,COMPLETE
