,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
52,52,0.30966616841056305,2025-04-15 14:37:57.955393,2025-04-15 14:37:58.967736,0 days 00:00:01.012343,3.8906,5,0.10316211124625477,COMPLETE
53,53,0.37565144882218054,2025-04-15 14:37:58.968068,2025-04-15 14:37:59.576361,0 days 00:00:00.608293,3.8906,6,0.23570561618125185,COMPLETE
54,54,0.6017405719021964,2025-04-15 14:37:59.576678,2025-04-15 14:38:00.270135,0 days 00:00:00.693457,3.8906,11,1.815521412785102,COMPLETE
55,55,0.8646496815286624,2025-04-15 14:38:00.270462,2025-04-15 14:38:00.926767,0 days 00:00:00.656305,3.8906,9,0.21571568535502667,COMPLETE
56,56,0.8669301712779973,2025-04-15 14:38:00.927265,2025-04-15 14:38:01.523949,0 days 00:00:00.596684,3.8906,7,0.16849959193425823,COMPLETE
57,57,0.7818057455540356,2025-04-15 14:38:01.524287,2025-04-15 14:38:02.710222,0 days 00:00:01.185935,3.8906,14,0.28461647227689424,COMPLETE
58,58,0.05036630036630036,2025-04-15 14:38:02.710615,2025-04-15 14:38:03.359681,0 days 00:00:00.649066,3.8906,2,0.47607270553944353,COMPLETE
59,59,0.5922199865861837,2025-04-15 14:38:03.360012,2025-04-15 14:38:03.963430,0 days 00:00:00.603418,3.8906,8,1.2514421943868252,COMPLETE
60,60,0.9013767912334926,2025-04-15 14:38:03.963754,2025-04-15 14:38:04.815672,0 days 00:00:00.851918,3.8906,11,0.16596999921238567,COMPLETE
61,61,0.8694503171247357,2025-04-15 14:38:04.816272,2025-04-15 14:38:05.440617,0 days 00:00:00.624345,3.8906,10,0.15785368970407285,COMPLETE
62,62,0.9443298969072164,2025-04-15 14:38:05.441314,2025-04-15 14:38:06.097523,0 days 00:00:00.656209,3.8906,12,0.10617265609918641,COMPLETE
63,63,0.5927367055771725,2025-04-15 14:38:06.097923,2025-04-15 14:38:07.301222,0 days 00:00:01.203299,3.8906,17,0.11394390840307737,COMPLETE
64,64,0.7758985200845665,2025-04-15 14:38:07.301623,2025-04-15 14:38:07.915212,0 days 00:00:00.613589,3.8906,12,0.2897597960497931,COMPLETE
65,65,0.24787961696306426,2025-04-15 14:38:07.915604,2025-04-15 14:38:08.561373,0 days 00:00:00.645769,3.8906,22,0.10175133942251358,COMPLETE
66,66,0.9297558034368406,2025-04-15 14:38:08.563936,2025-04-15 14:38:09.445642,0 days 00:00:00.881706,3.8906,11,0.4317897354342779,COMPLETE
