,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
75,75,0.8210597596072455,2025-05-02 19:04:30.889799,2025-05-02 19:04:31.070542,0 days 00:00:00.180743,3.8906,3,1.0673904824387104,COMPLETE
76,76,0.8210597596072455,2025-05-02 19:04:31.071532,2025-05-02 19:04:31.288415,0 days 00:00:00.216883,3.8906,4,1.4650255570979749,COMPLETE
77,77,0.8210597596072455,2025-05-02 19:04:31.289252,2025-05-02 19:04:31.477655,0 days 00:00:00.188403,3.8906,3,1.3527841914014553,COMPLETE
78,78,0.8210597596072455,2025-05-02 19:04:31.478654,2025-05-02 19:04:31.716099,0 days 00:00:00.237445,3.8906,4,1.1033737708712872,COMPLETE
79,79,0.8210597596072455,2025-05-02 19:04:31.716450,2025-05-02 19:04:31.894153,0 days 00:00:00.177703,3.8906,3,1.2885610926622717,COMPLETE
80,80,0.35754716981132073,2025-05-02 19:04:31.895009,2025-05-02 19:04:32.127529,0 days 00:00:00.232520,3.8906,1,1.590176818300377,COMPLETE
81,81,0.8210597596072455,2025-05-02 19:04:32.128532,2025-05-02 19:04:32.373690,0 days 00:00:00.245158,3.8906,4,0.8323637042926422,COMPLETE
82,82,0.8210597596072455,2025-05-02 19:04:32.374482,2025-05-02 19:04:32.624978,0 days 00:00:00.250496,3.8906,4,1.2631468276027338,COMPLETE
83,83,0.8210597596072455,2025-05-02 19:04:32.625975,2025-05-02 19:04:32.828702,0 days 00:00:00.202727,3.8906,4,1.6865946474018638,COMPLETE
84,84,0.8210597596072455,2025-05-02 19:04:32.829731,2025-05-02 19:04:33.093668,0 days 00:00:00.263937,3.8906,4,1.1836058690233058,COMPLETE
85,85,0.8210597596072455,2025-05-02 19:04:33.094560,2025-05-02 19:04:33.467029,0 days 00:00:00.372469,3.8906,4,1.376459954982038,COMPLETE
86,86,0.8210597596072455,2025-05-02 19:04:33.468028,2025-05-02 19:04:33.804886,0 days 00:00:00.336858,3.8906,2,0.9652904045116963,COMPLETE
87,87,0.8210597596072455,2025-05-02 19:04:33.805288,2025-05-02 19:04:33.992687,0 days 00:00:00.187399,3.8906,4,0.7441717598056146,COMPLETE
88,88,0.8210597596072455,2025-05-02 19:04:33.993626,2025-05-02 19:04:34.208248,0 days 00:00:00.214622,3.8906,3,1.4341499473627266,COMPLETE
89,89,0.8210597596072455,2025-05-02 19:04:34.209094,2025-05-02 19:04:34.468437,0 days 00:00:00.259343,3.8906,4,1.802633174873001,COMPLETE
90,90,0.8210597596072455,2025-05-02 19:04:34.469434,2025-05-02 19:04:34.725375,0 days 00:00:00.255941,3.8906,4,1.9039863439635283,COMPLETE
91,91,0.8210597596072455,2025-05-02 19:04:34.726398,2025-05-02 19:04:34.985603,0 days 00:00:00.259205,3.8906,3,1.7287573376705063,COMPLETE
92,92,0.8210597596072455,2025-05-02 19:04:34.986612,2025-05-02 19:04:35.205162,0 days 00:00:00.218550,3.8906,3,1.6721259255660221,COMPLETE
93,93,0.8210597596072455,2025-05-02 19:04:35.206082,2025-05-02 19:04:35.433117,0 days 00:00:00.227035,3.8906,3,0.6529671775355981,COMPLETE
94,94,0.8210597596072455,2025-05-02 19:04:35.434119,2025-05-02 19:04:35.670133,0 days 00:00:00.236014,3.8906,2,1.5022457367427462,COMPLETE
95,95,0.8210597596072455,2025-05-02 19:04:35.670559,2025-05-02 19:04:35.991969,0 days 00:00:00.321410,3.8906,3,1.6104227087028624,COMPLETE
96,96,0.8210597596072455,2025-05-02 19:04:35.992636,2025-05-02 19:04:36.182356,0 days 00:00:00.189720,3.8906,3,1.3097443205650754,COMPLETE
97,97,0.8210597596072455,2025-05-02 19:04:36.182706,2025-05-02 19:04:36.499468,0 days 00:00:00.316762,3.8906,4,1.5653688257081932,COMPLETE
98,98,0.8210597596072455,2025-05-02 19:04:36.500127,2025-05-02 19:04:36.759498,0 days 00:00:00.259371,3.8906,4,1.8805535969981482,COMPLETE
99,99,0.8210597596072455,2025-05-02 19:04:36.760068,2025-05-02 19:04:36.915447,0 days 00:00:00.155379,3.8906,3,1.4988949528487987,COMPLETE
