,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
49,49,0.9756532066508313,2025-04-15 14:49:05.048418,2025-04-15 14:49:08.443213,0 days 00:00:03.394795,1.0827868807613088,balanced,100,l1,0.03254696274907382,COMPLETE
50,50,0.96593307205306,2025-04-15 14:49:08.444516,2025-04-15 14:49:11.597654,0 days 00:00:03.153138,451.2847120144392,,100,l1,0.001079965476396579,COMPLETE
51,51,0.9750445632798574,2025-04-15 14:49:11.598968,2025-04-15 14:49:27.922542,0 days 00:00:16.323574,23.389876510210847,balanced,900,l1,0.016901492350515468,COMPLETE
52,52,0.9756532066508313,2025-04-15 14:49:27.924685,2025-04-15 14:49:38.841421,0 days 00:00:10.916736,61.71453148827629,balanced,800,l1,0.018604868655874553,COMPLETE
53,53,0.9750445632798574,2025-04-15 14:49:38.842836,2025-04-15 14:50:01.623710,0 days 00:00:22.780874,1.8654138491544672,balanced,700,l1,0.013469153525858386,COMPLETE
54,54,0.9750445632798574,2025-04-15 14:50:01.625833,2025-04-15 14:50:27.493408,0 days 00:00:25.867575,34.270050761040935,balanced,800,l1,0.00929056370348128,COMPLETE
55,55,0.9756532066508313,2025-04-15 14:50:27.494852,2025-04-15 14:50:33.183482,0 days 00:00:05.688630,92.46163400668402,balanced,900,l1,0.053916663375576886,COMPLETE
56,56,0.9756532066508313,2025-04-15 14:50:33.185639,2025-04-15 14:50:42.667875,0 days 00:00:09.482236,4.491698779864231,balanced,1000,l1,0.02601497039533716,COMPLETE
57,57,0.9448592762780011,2025-04-15 14:50:42.669309,2025-04-15 14:51:30.960804,0 days 00:00:48.291495,214.85692475741558,balanced,600,l2,0.006421572914389105,COMPLETE
58,58,0.9756532066508313,2025-04-15 14:51:30.963047,2025-04-15 14:51:38.536875,0 days 00:00:07.573828,0.1306138026624508,balanced,200,l1,0.012088627649058298,COMPLETE
59,59,0.9756532066508313,2025-04-15 14:51:38.538955,2025-04-15 14:51:45.865017,0 days 00:00:07.326062,0.6185864818960306,balanced,700,l1,0.04008416533477466,COMPLETE
60,60,0.9727649496743634,2025-04-15 14:51:45.866454,2025-04-15 14:51:49.126055,0 days 00:00:03.259601,12.792674759231863,balanced,500,l1,0.07102878741180725,COMPLETE
61,61,0.9739490822972173,2025-04-15 14:51:49.127385,2025-04-15 14:51:59.136113,0 days 00:00:10.008728,0.03363029512859281,balanced,300,l1,0.009843407256923805,COMPLETE
62,62,0.9756532066508313,2025-04-15 14:51:59.137462,2025-04-15 14:52:05.613470,0 days 00:00:06.476008,0.26769624680638326,balanced,200,l1,0.00428633926176272,COMPLETE
63,63,0.9756532066508313,2025-04-15 14:52:05.614797,2025-04-15 14:52:12.329774,0 days 00:00:06.714977,0.5207460658434565,balanced,200,l1,0.016857221437377216,COMPLETE
64,64,0.9733412322274881,2025-04-15 14:52:12.331895,2025-04-15 14:52:15.730580,0 days 00:00:03.398685,0.27924930627624367,balanced,100,l1,0.009116441739762591,COMPLETE
65,65,0.9756532066508313,2025-04-15 14:52:15.732008,2025-04-15 14:52:25.814709,0 days 00:00:10.082701,0.07062393012064207,balanced,300,l1,0.0004848791196609596,COMPLETE
66,66,0.8146611341632088,2025-04-15 14:52:25.816054,2025-04-15 14:52:28.459136,0 days 00:00:02.643082,0.002610854098257658,,200,l1,0.02348821536283178,COMPLETE
67,67,0.9733412322274881,2025-04-15 14:52:28.460293,2025-04-15 14:52:31.902682,0 days 00:00:03.442389,67.7408151018305,balanced,100,l1,0.00580855538193508,COMPLETE
68,68,0.9753489753489754,2025-04-15 14:52:31.904016,2025-04-15 14:52:44.868900,0 days 00:00:12.964884,26.46559158692055,balanced,400,l1,0.011080117738258255,COMPLETE
69,69,0.9448592762780011,2025-04-15 14:52:44.870994,2025-04-15 14:53:20.706442,0 days 00:00:35.835448,1.6275090990926795,balanced,800,l2,0.007609595767680067,COMPLETE
70,70,0.9588561423985994,2025-04-15 14:53:20.708689,2025-04-15 14:53:22.989616,0 days 00:00:02.280927,133.72030575404042,balanced,200,l1,0.09861402972746805,COMPLETE
71,71,0.9756532066508313,2025-04-15 14:53:22.990923,2025-04-15 14:53:32.809920,0 days 00:00:09.818997,0.09991083919447681,balanced,300,l1,0.016170119173755566,COMPLETE
72,72,0.9756532066508313,2025-04-15 14:53:32.812030,2025-04-15 14:53:39.476046,0 days 00:00:06.664016,0.1969819345237514,balanced,200,l1,0.01415401356664203,COMPLETE
73,73,0.9733412322274881,2025-04-15 14:53:39.477517,2025-04-15 14:53:42.830285,0 days 00:00:03.352768,0.4536584031534552,balanced,100,l1,0.032536553719931374,COMPLETE
74,74,0.9448592762780011,2025-04-15 14:53:42.831602,2025-04-15 14:53:48.711065,0 days 00:00:05.879463,0.018938297063554856,balanced,200,l1,0.019567461910645706,COMPLETE
75,75,0.963609022556391,2025-04-15 14:53:48.712434,2025-04-15 14:53:54.895038,0 days 00:00:06.182604,0.03473572859476557,,300,l1,0.010996580234140827,COMPLETE
76,76,0.9733412322274881,2025-04-15 14:53:54.897115,2025-04-15 14:53:58.460370,0 days 00:00:03.563255,275.9331248808065,balanced,100,l1,0.024587457959297294,COMPLETE
77,77,0.9448592762780011,2025-04-15 14:53:58.461608,2025-04-15 14:54:02.427112,0 days 00:00:03.965504,0.009152786674240874,balanced,200,l1,0.0036829134815926728,COMPLETE
78,78,0.9756532066508313,2025-04-15 14:54:02.429074,2025-04-15 14:54:12.895039,0 days 00:00:10.465965,631.2383822902799,balanced,300,l1,0.002888042221206246,COMPLETE
79,79,0.9448592762780011,2025-04-15 14:54:12.896375,2025-04-15 14:55:09.232781,0 days 00:00:56.336406,0.7370322688866985,balanced,700,l2,0.0019313734910123106,COMPLETE
80,80,0.9750445632798574,2025-04-15 14:55:09.235444,2025-04-15 14:55:28.720811,0 days 00:00:19.485367,9.212749668277876,balanced,600,l1,0.0052078130311463584,COMPLETE
81,81,0.9753489753489754,2025-04-15 14:55:28.723046,2025-04-15 14:55:41.718404,0 days 00:00:12.995358,2.6054349702389628,balanced,400,l1,0.006925990183022194,COMPLETE
82,82,0.9753489753489754,2025-04-15 14:55:41.719784,2025-04-15 14:55:54.753585,0 days 00:00:13.033801,42.310373278447905,balanced,400,l1,0.007999404198581365,COMPLETE
83,83,0.9756532066508313,2025-04-15 14:55:54.755703,2025-04-15 14:56:01.339545,0 days 00:00:06.583842,51.68174421918479,balanced,200,l1,0.006094400476938581,COMPLETE
84,84,0.9756532066508313,2025-04-15 14:56:01.340963,2025-04-15 14:56:11.539456,0 days 00:00:10.198493,131.813255719472,balanced,300,l1,0.014491735517685159,COMPLETE
85,85,0.9756532066508313,2025-04-15 14:56:11.540831,2025-04-15 14:56:16.616577,0 days 00:00:05.075746,19.106801727206722,balanced,500,l1,0.0484387730173053,COMPLETE
86,86,0.9656212303980699,2025-04-15 14:56:16.617981,2025-04-15 14:56:19.754636,0 days 00:00:03.136655,3.7979224753130394,,100,l1,0.0281264025841441,COMPLETE
87,87,0.9750445632798574,2025-04-15 14:56:19.755956,2025-04-15 14:56:42.675011,0 days 00:00:22.919055,81.21914383101281,balanced,700,l1,0.009091683146508473,COMPLETE
88,88,0.9750445632798574,2025-04-15 14:56:42.677237,2025-04-15 14:57:06.116561,0 days 00:00:23.439324,0.4023239559311583,balanced,800,l1,0.012057024141554155,COMPLETE
89,89,0.9756532066508313,2025-04-15 14:57:06.118825,2025-04-15 14:57:15.738946,0 days 00:00:09.620121,0.16402487786662656,balanced,300,l1,0.019504315686155398,COMPLETE
90,90,0.9756532066508313,2025-04-15 14:57:15.740301,2025-04-15 14:57:21.376767,0 days 00:00:05.636466,0.09493163485807615,balanced,200,l1,0.038003085234707905,COMPLETE
91,91,0.9756532066508313,2025-04-15 14:57:21.378128,2025-04-15 14:57:24.922888,0 days 00:00:03.544760,0.941178859235881,balanced,100,l1,0.06710091973725127,COMPLETE
92,92,0.9733412322274881,2025-04-15 14:57:24.924285,2025-04-15 14:57:28.295788,0 days 00:00:03.371503,4.975774113260999,balanced,100,l1,0.04283082609149104,COMPLETE
93,93,0.9756532066508313,2025-04-15 14:57:28.297133,2025-04-15 14:57:31.749600,0 days 00:00:03.452467,1.4053630892280744,balanced,100,l1,0.05994750844778234,COMPLETE
94,94,0.9756532066508313,2025-04-15 14:57:31.751763,2025-04-15 14:57:38.436104,0 days 00:00:06.684341,0.36073489711915313,balanced,200,l1,0.016700234219500877,COMPLETE
95,95,0.9750445632798574,2025-04-15 14:57:38.437448,2025-04-15 14:57:53.322010,0 days 00:00:14.884562,2.5701520705508814,balanced,600,l1,0.02198865857295049,COMPLETE
96,96,0.9448592762780011,2025-04-15 14:57:53.323296,2025-04-15 14:58:17.761786,0 days 00:00:24.438490,32.638452292527965,balanced,300,l2,0.004622614660480939,COMPLETE
97,97,0.9733412322274881,2025-04-15 14:58:17.763855,2025-04-15 14:58:21.417422,0 days 00:00:03.653567,1.36312347701004,balanced,100,l1,0.03450951918022476,COMPLETE
98,98,0.9756532066508313,2025-04-15 14:58:21.418657,2025-04-15 14:58:27.924162,0 days 00:00:06.505505,0.2040166360462021,balanced,200,l1,0.003859980099449907,COMPLETE
99,99,0.9780186690755797,2025-04-15 14:58:27.925420,2025-04-15 14:58:42.857017,0 days 00:00:14.931597,18.312952545407466,,700,l1,0.009955835372052269,COMPLETE
