,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
72,72,0.8581314878892734,2025-04-30 13:57:47.894072,2025-04-30 13:57:48.042500,0 days 00:00:00.148428,3.8906,4,0.7527592777544061,COMPLETE
73,73,0.8579643473260494,2025-04-30 13:57:48.042905,2025-04-30 13:57:48.191474,0 days 00:00:00.148569,3.8906,4,0.4257521971870047,COMPLETE
74,74,0.8581314878892734,2025-04-30 13:57:48.191876,2025-04-30 13:57:48.339979,0 days 00:00:00.148103,3.8906,4,0.8696971184747074,COMPLETE
75,75,0.859447004608295,2025-04-30 13:57:48.340366,2025-04-30 13:57:48.488711,0 days 00:00:00.148345,3.8906,4,0.4689636735897668,COMPLETE
76,76,0.859447004608295,2025-04-30 13:57:48.489114,2025-04-30 13:57:48.647082,0 days 00:00:00.157968,3.8906,4,0.6275401204464087,COMPLETE
77,77,0.7478696741854636,2025-04-30 13:57:48.647480,2025-04-30 13:57:48.797006,0 days 00:00:00.149526,3.8906,4,0.3810547754106193,COMPLETE
78,78,0.859447004608295,2025-04-30 13:57:48.797394,2025-04-30 13:57:48.945700,0 days 00:00:00.148306,3.8906,4,0.5532029334560631,COMPLETE
79,79,0.859447004608295,2025-04-30 13:57:48.946107,2025-04-30 13:57:49.093793,0 days 00:00:00.147686,3.8906,4,0.6506059602989268,COMPLETE
80,80,0.14629049111807735,2025-04-30 13:57:49.094198,2025-04-30 13:57:49.243160,0 days 00:00:00.148962,3.8906,1,0.9806566093512192,COMPLETE
81,81,0.859447004608295,2025-04-30 13:57:49.243551,2025-04-30 13:57:49.392781,0 days 00:00:00.149230,3.8906,4,0.5776670111554313,COMPLETE
82,82,0.859447004608295,2025-04-30 13:57:49.393187,2025-04-30 13:57:49.542521,0 days 00:00:00.149334,3.8906,4,0.5336431757421303,COMPLETE
83,83,0.859447004608295,2025-04-30 13:57:49.542928,2025-04-30 13:57:49.691432,0 days 00:00:00.148504,3.8906,4,0.7282586053530058,COMPLETE
84,84,0.859447004608295,2025-04-30 13:57:49.691829,2025-04-30 13:57:49.849710,0 days 00:00:00.157881,3.8906,4,0.4937442574413823,COMPLETE
85,85,0.8581314878892734,2025-04-30 13:57:49.850121,2025-04-30 13:57:49.998940,0 days 00:00:00.148819,3.8906,4,0.7736102012588979,COMPLETE
86,86,0.8448471121177802,2025-04-30 13:57:49.999333,2025-04-30 13:57:50.148525,0 days 00:00:00.149192,3.8906,4,0.41728472840616027,COMPLETE
87,87,0.23306772908366533,2025-04-30 13:57:50.148934,2025-04-30 13:57:50.298922,0 days 00:00:00.149988,3.8906,2,0.8481912175604261,COMPLETE
88,88,0.7478696741854636,2025-04-30 13:57:50.299330,2025-04-30 13:57:50.448428,0 days 00:00:00.149098,3.8906,4,0.3515605519133522,COMPLETE
89,89,0.859447004608295,2025-04-30 13:57:50.448832,2025-04-30 13:57:50.597326,0 days 00:00:00.148494,3.8906,4,0.6379783686120474,COMPLETE
90,90,0.8581314878892734,2025-04-30 13:57:50.597756,2025-04-30 13:57:50.746541,0 days 00:00:00.148785,3.8906,4,1.1078805003976449,COMPLETE
91,91,0.859447004608295,2025-04-30 13:57:50.746946,2025-04-30 13:57:50.894736,0 days 00:00:00.147790,3.8906,4,0.5836363341599338,COMPLETE
92,92,0.859447004608295,2025-04-30 13:57:50.895141,2025-04-30 13:57:51.043010,0 days 00:00:00.147869,3.8906,4,0.48285975653628455,COMPLETE
93,93,0.859447004608295,2025-04-30 13:57:51.043401,2025-04-30 13:57:51.201220,0 days 00:00:00.157819,3.8906,4,0.6086494099477348,COMPLETE
94,94,0.859447004608295,2025-04-30 13:57:51.201644,2025-04-30 13:57:51.350546,0 days 00:00:00.148902,3.8906,4,0.5266688595750544,COMPLETE
95,95,0.859447004608295,2025-04-30 13:57:51.350935,2025-04-30 13:57:51.499093,0 days 00:00:00.148158,3.8906,4,0.45384704076662646,COMPLETE
96,96,0.859447004608295,2025-04-30 13:57:51.499487,2025-04-30 13:57:51.647718,0 days 00:00:00.148231,3.8906,4,0.6837536018522372,COMPLETE
97,97,0.25365378369600516,2025-04-30 13:57:51.648107,2025-04-30 13:57:51.797777,0 days 00:00:00.149670,3.8906,3,1.8730900440824416,COMPLETE
98,98,0.7478696741854636,2025-04-30 13:57:51.798186,2025-04-30 13:57:51.946819,0 days 00:00:00.148633,3.8906,4,0.4041186335331487,COMPLETE
99,99,0.859447004608295,2025-04-30 13:57:51.947209,2025-04-30 13:57:52.095210,0 days 00:00:00.148001,3.8906,4,0.5736390232746873,COMPLETE
