,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
60,60,0.27126332501701067,2025-05-02 23:18:17.083148,2025-05-02 23:18:17.685812,0 days 00:00:00.602664,3.8906,29,0.2589238155220022,COMPLETE
61,61,0.5065274151436032,2025-05-02 23:18:17.686462,2025-05-02 23:18:18.048033,0 days 00:00:00.361571,3.8906,28,0.10197785632642457,COMPLETE
62,62,0.34381732012063765,2025-05-02 23:18:18.049036,2025-05-02 23:18:18.338585,0 days 00:00:00.289549,3.8906,28,0.17844950739881693,COMPLETE
63,63,0.5154071900220102,2025-05-02 23:18:18.339580,2025-05-02 23:18:18.725766,0 days 00:00:00.386186,3.8906,29,0.10102316872987656,COMPLETE
64,64,0.3448275862068966,2025-05-02 23:18:18.726671,2025-05-02 23:18:19.439954,0 days 00:00:00.713283,3.8906,29,0.18779239041049983,COMPLETE
65,65,0.22632686462473697,2025-05-02 23:18:19.441074,2025-05-02 23:18:20.082305,0 days 00:00:00.641231,3.8906,26,0.2947411216037821,COMPLETE
66,66,0.20376100928350394,2025-05-02 23:18:20.083159,2025-05-02 23:18:20.381131,0 days 00:00:00.297972,3.8906,27,0.4080711205809576,COMPLETE
67,67,0.3543762037235181,2025-05-02 23:18:20.382136,2025-05-02 23:18:20.801070,0 days 00:00:00.418934,3.8906,29,0.17601242884887308,COMPLETE
68,68,0.47985347985347987,2025-05-02 23:18:20.802072,2025-05-02 23:18:21.322518,0 days 00:00:00.520446,3.8906,9,0.25585855633499743,COMPLETE
69,69,0.21877205363443894,2025-05-02 23:18:21.323508,2025-05-02 23:18:21.717875,0 days 00:00:00.394367,3.8906,27,0.347494998974401,COMPLETE
70,70,0.5395011337868482,2025-05-02 23:18:21.719126,2025-05-02 23:18:22.234736,0 days 00:00:00.515610,3.8906,3,0.17843440220374898,COMPLETE
71,71,0.5979092929459214,2025-05-02 23:18:22.235561,2025-05-02 23:18:22.452241,0 days 00:00:00.216680,3.8906,3,0.10011449187051277,COMPLETE
72,72,0.5426763110307414,2025-05-02 23:18:22.453033,2025-05-02 23:18:22.660877,0 days 00:00:00.207844,3.8906,3,0.169552136378603,COMPLETE
73,73,0.5462737676849598,2025-05-02 23:18:22.661813,2025-05-02 23:18:22.903716,0 days 00:00:00.241903,3.8906,3,0.1658675642629939,COMPLETE
74,74,0.5394032828511836,2025-05-02 23:18:22.904733,2025-05-02 23:18:23.317082,0 days 00:00:00.412349,3.8906,3,0.17792510070226714,COMPLETE
75,75,0.3132068905515921,2025-05-02 23:18:23.317821,2025-05-02 23:18:23.772480,0 days 00:00:00.454659,3.8906,3,1.2810791314820873,COMPLETE
76,76,0.22068349341076618,2025-05-02 23:18:23.773504,2025-05-02 23:18:23.997204,0 days 00:00:00.223700,3.8906,5,0.1733577708603082,COMPLETE
77,77,0.5055436504239262,2025-05-02 23:18:23.998894,2025-05-02 23:18:24.277817,0 days 00:00:00.278923,3.8906,3,0.2352177892969946,COMPLETE
78,78,0.5014998125234346,2025-05-02 23:18:24.278887,2025-05-02 23:18:24.830768,0 days 00:00:00.551881,3.8906,6,0.2917869929816262,COMPLETE
79,79,0.15905814512253724,2025-05-02 23:18:24.831561,2025-05-02 23:18:25.118033,0 days 00:00:00.286472,3.8906,4,0.4105837623048382,COMPLETE
80,80,0.20526671168129645,2025-05-02 23:18:25.118716,2025-05-02 23:18:25.320413,0 days 00:00:00.201697,3.8906,4,0.17038608095883706,COMPLETE
81,81,0.2398427260812582,2025-05-02 23:18:25.321516,2025-05-02 23:18:25.675238,0 days 00:00:00.353722,3.8906,5,0.15475223559903772,COMPLETE
82,82,0.5231306907017382,2025-05-02 23:18:25.676249,2025-05-02 23:18:26.094593,0 days 00:00:00.418344,3.8906,3,0.21182427228437611,COMPLETE
