,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
53,53,0.35236461651555995,2025-05-02 18:17:32.940283,2025-05-02 18:17:33.169006,0 days 00:00:00.228723,3.8906,6,0.3413343039753104,COMPLETE
54,54,0.26648064178583886,2025-05-02 18:17:33.169944,2025-05-02 18:17:33.355858,0 days 00:00:00.185914,3.8906,6,0.17512012216405423,COMPLETE
55,55,0.24465127523268465,2025-05-02 18:17:33.356509,2025-05-02 18:17:33.523662,0 days 00:00:00.167153,3.8906,4,0.3390862129266275,COMPLETE
56,56,0.1771264733991717,2025-05-02 18:17:33.524288,2025-05-02 18:17:33.680404,0 days 00:00:00.156116,3.8906,3,0.29785886593175626,COMPLETE
57,57,0.25855210819411295,2025-05-02 18:17:33.681044,2025-05-02 18:17:33.835331,0 days 00:00:00.154287,3.8906,6,0.5887335799081919,COMPLETE
58,58,0.17183951551854654,2025-05-02 18:17:33.835966,2025-05-02 18:17:33.984890,0 days 00:00:00.148924,3.8906,12,0.4872989885048854,COMPLETE
59,59,0.24933078393881455,2025-05-02 18:17:33.985807,2025-05-02 18:17:34.137029,0 days 00:00:00.151222,3.8906,7,0.7593387635011826,COMPLETE
60,60,0.25707625707625703,2025-05-02 18:17:34.137682,2025-05-02 18:17:34.287895,0 days 00:00:00.150213,3.8906,5,0.1930829644842032,COMPLETE
61,61,0.30847568988173457,2025-05-02 18:17:34.288612,2025-05-02 18:17:34.440382,0 days 00:00:00.151770,3.8906,9,0.389941180491007,COMPLETE
62,62,0.3458333333333333,2025-05-02 18:17:34.441024,2025-05-02 18:17:34.614850,0 days 00:00:00.173826,3.8906,10,0.32249133480696346,COMPLETE
63,63,0.28649035025017866,2025-05-02 18:17:34.615498,2025-05-02 18:17:34.766467,0 days 00:00:00.150969,3.8906,10,0.271847239139485,COMPLETE
64,64,0.18586126783936277,2025-05-02 18:17:34.767103,2025-05-02 18:17:34.922972,0 days 00:00:00.155869,3.8906,15,0.1337035995347075,COMPLETE
65,65,0.25181228538725675,2025-05-02 18:17:34.923634,2025-05-02 18:17:35.072568,0 days 00:00:00.148934,3.8906,6,0.4680100414111368,COMPLETE
66,66,0.360313315926893,2025-05-02 18:17:35.073202,2025-05-02 18:17:35.223450,0 days 00:00:00.150248,3.8906,8,1.9108987877695967,COMPLETE
67,67,0.1600413009808983,2025-05-02 18:17:35.224090,2025-05-02 18:17:35.374306,0 days 00:00:00.150216,3.8906,11,1.7647717512468621,COMPLETE
68,68,0.25534477566997893,2025-05-02 18:17:35.374969,2025-05-02 18:17:35.525940,0 days 00:00:00.150971,3.8906,7,1.428754138372457,COMPLETE
69,69,0.29911190053285963,2025-05-02 18:17:35.526593,2025-05-02 18:17:35.688880,0 days 00:00:00.162287,3.8906,8,1.349141956735803,COMPLETE
70,70,0.22966639095671354,2025-05-02 18:17:35.689531,2025-05-02 18:17:35.839242,0 days 00:00:00.149711,3.8906,4,1.8340036755607558,COMPLETE
71,71,0.275,2025-05-02 18:17:35.839892,2025-05-02 18:17:36.006760,0 days 00:00:00.166868,3.8906,8,1.1903017765643957,COMPLETE
72,72,0.0410958904109589,2025-05-02 18:17:36.007405,2025-05-02 18:17:36.161149,0 days 00:00:00.153744,3.8906,5,1.9236036146053466,COMPLETE
73,73,0.2889305816135085,2025-05-02 18:17:36.161802,2025-05-02 18:17:36.317038,0 days 00:00:00.155236,3.8906,10,0.2904828828156932,COMPLETE
74,74,0.07982261640798227,2025-05-02 18:17:36.317718,2025-05-02 18:17:36.491217,0 days 00:00:00.173499,3.8906,26,1.5395536291651708,COMPLETE
75,75,0.16802030456852793,2025-05-02 18:17:36.491884,2025-05-02 18:17:36.650651,0 days 00:00:00.158767,3.8906,3,0.22907824884542227,COMPLETE
76,76,0.24755053950142628,2025-05-02 18:17:36.651290,2025-05-02 18:17:36.855734,0 days 00:00:00.204444,3.8906,7,0.40973747132753924,COMPLETE
77,77,0.14997832683138276,2025-05-02 18:17:36.856377,2025-05-02 18:17:37.048431,0 days 00:00:00.192054,3.8906,12,1.045478004549173,COMPLETE
78,78,0.2726125368111064,2025-05-02 18:17:37.049071,2025-05-02 18:17:37.224195,0 days 00:00:00.175124,3.8906,6,0.6402127604021907,COMPLETE
79,79,0.15403225806451612,2025-05-02 18:17:37.224871,2025-05-02 18:17:37.377947,0 days 00:00:00.153076,3.8906,11,0.699980770586308,COMPLETE
80,80,0.32018038331454335,2025-05-02 18:17:37.378614,2025-05-02 18:17:37.531255,0 days 00:00:00.152641,3.8906,9,0.3274161009886706,COMPLETE
81,81,0.3203351595230422,2025-05-02 18:17:37.531909,2025-05-02 18:17:37.684346,0 days 00:00:00.152437,3.8906,9,0.32953039902580833,COMPLETE
82,82,0.4328223624887286,2025-05-02 18:17:37.684989,2025-05-02 18:17:37.851247,0 days 00:00:00.166258,3.8906,5,0.34389651895019985,COMPLETE
83,83,0.4364508393285372,2025-05-02 18:17:37.851920,2025-05-02 18:17:38.023754,0 days 00:00:00.171834,3.8906,5,0.33895277305436083,COMPLETE
84,84,0.25918367346938775,2025-05-02 18:17:38.024414,2025-05-02 18:17:38.243506,0 days 00:00:00.219092,3.8906,5,0.23468289064870562,COMPLETE
85,85,0.2497212931995541,2025-05-02 18:17:38.244144,2025-05-02 18:17:38.439730,0 days 00:00:00.195586,3.8906,4,0.40558094123652155,COMPLETE
86,86,0.24796900387451568,2025-05-02 18:17:38.440387,2025-05-02 18:17:38.665003,0 days 00:00:00.224616,3.8906,7,0.510248795240341,COMPLETE
87,87,0.2261401719364709,2025-05-02 18:17:38.665665,2025-05-02 18:17:38.827587,0 days 00:00:00.161922,3.8906,5,0.15768891857517942,COMPLETE
88,88,0.22815372688005317,2025-05-02 18:17:38.828224,2025-05-02 18:17:38.999636,0 days 00:00:00.171412,3.8906,4,0.10174162756971558,COMPLETE
89,89,0.3274296094459582,2025-05-02 18:17:39.000287,2025-05-02 18:17:39.153375,0 days 00:00:00.153088,3.8906,6,0.3165129892091925,COMPLETE
90,90,0.23529411764705885,2025-05-02 18:17:39.154038,2025-05-02 18:17:39.307081,0 days 00:00:00.153043,3.8906,6,0.4117890267217824,COMPLETE
91,91,0.11614875191034131,2025-05-02 18:17:39.307738,2025-05-02 18:17:39.472530,0 days 00:00:00.164792,3.8906,3,0.33685225160880433,COMPLETE
92,92,0.23071718538565628,2025-05-02 18:17:39.473175,2025-05-02 18:17:39.624906,0 days 00:00:00.151731,3.8906,7,0.2185380438283543,COMPLETE
93,93,0.3191582639193336,2025-05-02 18:17:39.625572,2025-05-02 18:17:39.810875,0 days 00:00:00.185303,3.8906,6,0.30616221927897286,COMPLETE
94,94,0.23193699349389343,2025-05-02 18:17:39.811550,2025-05-02 18:17:39.977349,0 days 00:00:00.165799,3.8906,8,0.2480585903810233,COMPLETE
95,95,0.25,2025-05-02 18:17:39.978005,2025-05-02 18:17:40.184532,0 days 00:00:00.206527,3.8906,5,0.4434097633693924,COMPLETE
96,96,0.2564503518373729,2025-05-02 18:17:40.185558,2025-05-02 18:17:40.360197,0 days 00:00:00.174639,3.8906,6,0.5480893186378661,COMPLETE
97,97,0.24888998519980263,2025-05-02 18:17:40.360864,2025-05-02 18:17:40.531341,0 days 00:00:00.170477,3.8906,4,0.3894941568124736,COMPLETE
98,98,0.43158529234478604,2025-05-02 18:17:40.532064,2025-05-02 18:17:40.706732,0 days 00:00:00.174668,3.8906,5,0.35224333809215946,COMPLETE
99,99,0.25553719008264464,2025-05-02 18:17:40.707386,2025-05-02 18:17:40.880866,0 days 00:00:00.173480,3.8906,5,0.1839113492191739,COMPLETE
