,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
82,82,0.9548679245283018,2025-05-02 19:06:01.765549,2025-05-02 19:06:02.639558,0 days 00:00:00.874009,3.159355453563804,balanced,400,l1,0.00048485368100399385,COMPLETE
83,83,0.9561944904410657,2025-05-02 19:06:02.641898,2025-05-02 19:06:03.379694,0 days 00:00:00.737796,1.8419450378641447,balanced,400,l1,0.00037268895402806454,COMPLETE
84,84,0.9563121422115095,2025-05-02 19:06:03.381004,2025-05-02 19:06:04.336646,0 days 00:00:00.955642,1.158096620660927,balanced,500,l1,0.0002951775097240148,COMPLETE
85,85,0.9559066967644846,2025-05-02 19:06:04.337966,2025-05-02 19:06:05.334885,0 days 00:00:00.996919,1.0812382693920182,balanced,500,l1,0.0002960580180560993,COMPLETE
86,86,0.9557628648811314,2025-05-02 19:06:05.336195,2025-05-02 19:06:05.893539,0 days 00:00:00.557344,0.721043832794683,balanced,500,l1,0.0006248812570866647,COMPLETE
87,87,0.9555923528526268,2025-05-02 19:06:05.894855,2025-05-02 19:06:06.776687,0 days 00:00:00.881832,0.3017596423542919,balanced,800,l1,0.0003522539895786117,COMPLETE
88,88,0.9567705979816238,2025-05-02 19:06:06.777994,2025-05-02 19:06:07.779688,0 days 00:00:01.001694,5.270343635217732,balanced,600,l1,0.0002607651634117849,COMPLETE
89,89,0.9551833408782254,2025-05-02 19:06:07.781155,2025-05-02 19:06:09.006761,0 days 00:00:01.225606,15.38319627423117,balanced,600,l1,0.00025362565302062927,COMPLETE
90,90,0.9550392275196138,2025-05-02 19:06:09.008081,2025-05-02 19:06:10.238034,0 days 00:00:01.229953,6.981365485738084,balanced,600,l1,0.0001249056481638806,COMPLETE
91,91,0.9557362240289069,2025-05-02 19:06:10.239362,2025-05-02 19:06:11.264795,0 days 00:00:01.025433,4.732712822059681,balanced,700,l1,0.00028242057271623335,COMPLETE
92,92,0.9566265060240964,2025-05-02 19:06:11.266095,2025-05-02 19:06:12.264299,0 days 00:00:00.998204,1.2926011776429358,balanced,500,l1,0.00016787420817394473,COMPLETE
93,93,0.9567705979816238,2025-05-02 19:06:12.265638,2025-05-02 19:06:13.258131,0 days 00:00:00.992493,1.5646640783511092,balanced,500,l1,0.0001648385608949085,COMPLETE
94,94,0.9558801385333535,2025-05-02 19:06:13.259467,2025-05-02 19:06:14.265086,0 days 00:00:01.005619,1.646009640224991,balanced,500,l1,0.00019453878518210964,COMPLETE
95,95,0.9569147333534197,2025-05-02 19:06:14.266419,2025-05-02 19:06:15.431336,0 days 00:00:01.164917,2.2542738208917146,balanced,600,l1,0.00014525156416520172,COMPLETE
96,96,0.9465672096209469,2025-05-02 19:06:15.432659,2025-05-02 19:06:16.739409,0 days 00:00:01.306750,0.495853350383744,,600,l1,0.00015919611392518646,COMPLETE
97,97,0.9550392275196138,2025-05-02 19:06:16.740718,2025-05-02 19:06:17.960074,0 days 00:00:01.219356,3.951168339621774,balanced,600,l1,0.00011003006211752922,COMPLETE
98,98,0.9563121422115095,2025-05-02 19:06:17.961403,2025-05-02 19:06:19.301774,0 days 00:00:01.340371,0.8348087221521145,balanced,700,l1,0.0001545790978004602,COMPLETE
99,99,0.9548679245283018,2025-05-02 19:06:19.303088,2025-05-02 19:06:20.522965,0 days 00:00:01.219877,5.77581782476286,balanced,600,l1,0.00013842008875883784,COMPLETE
