,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
20,20,0.854717923115327,2025-05-02 18:43:46.245101,2025-05-02 18:43:46.561393,0 days 00:00:00.316292,1.365113922107359,,400,l2,0.0037985998302824155,COMPLETE
21,21,0.8680177953534355,2025-05-02 18:43:46.562481,2025-05-02 18:43:46.914586,0 days 00:00:00.352105,0.07192641268765591,,400,l2,0.0004950590919922965,COMPLETE
22,22,0.8687068114511352,2025-05-02 18:43:46.915667,2025-05-02 18:43:47.269105,0 days 00:00:00.353438,0.29185074725324917,,500,l2,0.00024071455544686748,COMPLETE
23,23,0.8681481481481482,2025-05-02 18:43:47.270201,2025-05-02 18:43:47.570103,0 days 00:00:00.299902,0.37601797476571047,,600,l2,0.00023619765451857663,COMPLETE
24,24,0.8554277138569285,2025-05-02 18:43:47.572171,2025-05-02 18:43:48.055050,0 days 00:00:00.482879,0.014136812659384844,,800,l2,0.0001339104542943799,COMPLETE
25,25,0.8675889328063241,2025-05-02 18:43:48.058629,2025-05-02 18:43:48.326513,0 days 00:00:00.267884,0.9637755406301423,,300,l2,0.00034664959168829583,COMPLETE
26,26,0.8663366336633663,2025-05-02 18:43:48.327868,2025-05-02 18:43:48.549868,0 days 00:00:00.222000,7.954015351129939,,400,l2,0.00019105048082776645,COMPLETE
27,27,0.8670291646070193,2025-05-02 18:43:48.550989,2025-05-02 18:43:48.866478,0 days 00:00:00.315489,0.18618391140122365,,500,l2,0.001105567298540569,COMPLETE
28,28,0.8495218922999496,2025-05-02 18:43:48.868204,2025-05-02 18:43:49.336074,0 days 00:00:00.467870,0.008831858527538207,,600,l2,0.0008619080663578341,COMPLETE
29,29,0.8684470820969338,2025-05-02 18:43:49.337241,2025-05-02 18:43:49.821792,0 days 00:00:00.484551,0.08143709422233468,,800,l2,0.0003853305078673861,COMPLETE
30,30,0.8457661290322581,2025-05-02 18:43:49.824071,2025-05-02 18:43:50.032733,0 days 00:00:00.208662,4.251442635971698,,500,l2,0.023350184487694697,COMPLETE
31,31,0.8684470820969338,2025-05-02 18:43:50.033858,2025-05-02 18:43:50.442055,0 days 00:00:00.408197,0.08984501669806709,,800,l2,0.00042137453184467124,COMPLETE
32,32,0.8673267326732674,2025-05-02 18:43:50.443145,2025-05-02 18:43:50.832685,0 days 00:00:00.389540,1.0897338827976413,,800,l2,0.00013878380522522443,COMPLETE
33,33,0.8670291646070193,2025-05-02 18:43:50.854187,2025-05-02 18:43:51.145028,0 days 00:00:00.290841,0.25868100957572954,,1000,l2,0.002174259030915708,COMPLETE
34,34,0.8514335360556038,2025-05-02 18:43:51.146129,2025-05-02 18:43:51.430212,0 days 00:00:00.284083,0.05672968648113261,balanced,700,l1,0.0004068261874251432,COMPLETE
35,35,0.8259979529170932,2025-05-02 18:43:51.454725,2025-05-02 18:43:51.631898,0 days 00:00:00.177173,0.0031680055751905295,,200,l2,0.09965317834586589,COMPLETE
36,36,0.867457962413452,2025-05-02 18:43:51.633028,2025-05-02 18:43:51.893180,0 days 00:00:00.260152,0.828537686047327,,300,l2,0.00029494813215415547,COMPLETE
37,37,0.8243478260869564,2025-05-02 18:43:51.894272,2025-05-02 18:43:52.103079,0 days 00:00:00.208807,0.126658091284672,balanced,100,l2,0.00018484137957839258,COMPLETE
38,38,0.8827313211281544,2025-05-02 18:43:52.123157,2025-05-02 18:43:52.336910,0 days 00:00:00.213753,27.483227122781106,,400,l1,0.0006402901896411692,COMPLETE
39,39,0.8326143226919758,2025-05-02 18:43:52.337811,2025-05-02 18:43:52.548977,0 days 00:00:00.211166,182.95687355110516,balanced,400,l1,0.0006028613870546776,COMPLETE
40,40,0.8775409023301933,2025-05-02 18:43:52.572641,2025-05-02 18:43:52.798146,0 days 00:00:00.225505,29.401721413142262,,500,l1,0.0009524350727416501,COMPLETE
41,41,0.8813895781637716,2025-05-02 18:43:52.799275,2025-05-02 18:43:53.073901,0 days 00:00:00.274626,46.665305978680905,,500,l1,0.0010533999593618348,COMPLETE
42,42,0.8796844181459567,2025-05-02 18:43:53.075045,2025-05-02 18:43:53.250171,0 days 00:00:00.175126,44.915635939042794,,500,l1,0.0010070608409381246,COMPLETE
43,43,0.8769154720711815,2025-05-02 18:43:53.268877,2025-05-02 18:43:53.489700,0 days 00:00:00.220823,45.375883232674205,,200,l1,0.002507680962390181,COMPLETE
44,44,0.8780971258671952,2025-05-02 18:43:53.490763,2025-05-02 18:43:53.705347,0 days 00:00:00.214584,36.526132071843264,,200,l1,0.0023316613500134614,COMPLETE
45,45,0.8318965517241379,2025-05-02 18:43:53.706391,2025-05-02 18:43:53.936170,0 days 00:00:00.229779,227.90325171540977,balanced,100,l1,0.0011589021810953885,COMPLETE
46,46,0.8708086785009862,2025-05-02 18:43:53.937277,2025-05-02 18:43:54.107510,0 days 00:00:00.170233,36.38802730359976,,300,l1,0.004132026344436701,COMPLETE
47,47,0.87988136431043,2025-05-02 18:43:54.108665,2025-05-02 18:43:54.308119,0 days 00:00:00.199454,957.4843505989577,,500,l1,0.005605909120949747,COMPLETE
48,48,0.8742574257425741,2025-05-02 18:43:54.309239,2025-05-02 18:43:54.505373,0 days 00:00:00.196134,849.5554674289118,,300,l1,0.0055706856981830415,COMPLETE
49,49,0.8795240456122955,2025-05-02 18:43:54.515315,2025-05-02 18:43:54.728143,0 days 00:00:00.212828,339.55100156429904,,600,l1,0.0015923749307735259,COMPLETE
50,50,0.8322608322608321,2025-05-02 18:43:54.729257,2025-05-02 18:43:54.955668,0 days 00:00:00.226411,424.8772524346151,balanced,600,l1,0.014845024915767615,COMPLETE
51,51,0.8735177865612648,2025-05-02 18:43:54.976467,2025-05-02 18:43:55.168236,0 days 00:00:00.191769,104.85352106843223,,500,l1,0.0017924946699906497,COMPLETE
52,52,0.878968253968254,2025-05-02 18:43:55.179114,2025-05-02 18:43:55.370998,0 days 00:00:00.191884,81.02065696699916,,600,l1,0.002678172539893322,COMPLETE
53,53,0.8815071888943975,2025-05-02 18:43:55.372126,2025-05-02 18:43:55.526232,0 days 00:00:00.154106,389.72436719459193,,600,l1,0.0015427839179909947,COMPLETE
54,54,0.8772277227722772,2025-05-02 18:43:55.546511,2025-05-02 18:43:55.781375,0 days 00:00:00.234864,589.7613877213437,,500,l1,0.001421668054449486,COMPLETE
55,55,0.8791645947289904,2025-05-02 18:43:55.782536,2025-05-02 18:43:56.021024,0 days 00:00:00.238488,15.207201906559941,,700,l1,0.0006632211368392618,COMPLETE
56,56,0.8795656465942745,2025-05-02 18:43:56.022164,2025-05-02 18:43:56.251819,0 days 00:00:00.229655,295.93239801879946,,400,l1,0.0018023354971646345,COMPLETE
57,57,0.8714640198511167,2025-05-02 18:43:56.252942,2025-05-02 18:43:56.468101,0 days 00:00:00.215159,178.08666924798152,,400,l1,0.009425494185481047,COMPLETE
58,58,0.8766716196136701,2025-05-02 18:43:56.469251,2025-05-02 18:43:56.700266,0 days 00:00:00.231015,373.32617324485875,,400,l1,0.005113426583862818,COMPLETE
59,59,0.8778550148957299,2025-05-02 18:43:56.701395,2025-05-02 18:43:56.901305,0 days 00:00:00.199910,18.440457931370105,,500,l1,0.0011412033447451067,COMPLETE
60,60,0.8785324739712443,2025-05-02 18:43:56.902476,2025-05-02 18:43:57.152087,0 days 00:00:00.249611,952.0793192216631,,400,l1,0.0031656707229688265,COMPLETE
61,61,0.8793273986152323,2025-05-02 18:43:57.153192,2025-05-02 18:43:57.386742,0 days 00:00:00.233550,314.42128456359427,,600,l1,0.0018632155322642417,COMPLETE
62,62,0.8737672583826429,2025-05-02 18:43:57.388099,2025-05-02 18:43:57.664800,0 days 00:00:00.276701,118.0142176559317,,600,l1,0.000759113916478943,COMPLETE
63,63,0.876984126984127,2025-05-02 18:43:57.666902,2025-05-02 18:43:57.842408,0 days 00:00:00.175506,68.56871992227384,,500,l1,0.0013249583002984855,COMPLETE
64,64,0.8805528134254689,2025-05-02 18:43:57.852466,2025-05-02 18:43:58.046814,0 days 00:00:00.194348,625.60615665849,,400,l1,0.0005431877548087763,COMPLETE
65,65,0.8796433878157504,2025-05-02 18:43:58.047951,2025-05-02 18:43:58.232827,0 days 00:00:00.184876,538.908591789281,,400,l1,0.0005671786431828148,COMPLETE
66,66,0.8780971258671952,2025-05-02 18:43:58.252114,2025-05-02 18:43:58.426585,0 days 00:00:00.174471,582.1430375906306,,400,l1,0.0005500113368527863,COMPLETE
67,67,0.8780971258671952,2025-05-02 18:43:58.427777,2025-05-02 18:43:58.601187,0 days 00:00:00.173410,154.17545301590846,,300,l1,0.0008863127769737128,COMPLETE
68,68,0.8742574257425741,2025-05-02 18:43:58.602294,2025-05-02 18:43:58.774770,0 days 00:00:00.172476,560.5833528266121,,500,l1,0.0005911272906361302,COMPLETE
69,69,0.8800792864222002,2025-05-02 18:43:58.775855,2025-05-02 18:43:58.949153,0 days 00:00:00.173298,978.675897660017,,400,l1,0.0004842837832343535,COMPLETE
70,70,0.8336933045356371,2025-05-02 18:43:58.960091,2025-05-02 18:43:59.180769,0 days 00:00:00.220678,17.8062857604099,balanced,500,l1,0.0003231203048783687,COMPLETE
71,71,0.8775409023301933,2025-05-02 18:43:59.181822,2025-05-02 18:43:59.374686,0 days 00:00:00.192864,923.8092948410914,,400,l1,0.0007743049252576609,COMPLETE
72,72,0.8792079207920792,2025-05-02 18:43:59.375773,2025-05-02 18:43:59.541796,0 days 00:00:00.166023,229.51068465586488,,400,l1,0.00046558365436792274,COMPLETE
73,73,0.8779761904761905,2025-05-02 18:43:59.542898,2025-05-02 18:43:59.760419,0 days 00:00:00.217521,468.9172496691589,,500,l1,0.000502846756943466,COMPLETE
74,74,0.8822947576656776,2025-05-02 18:43:59.770179,2025-05-02 18:43:59.946171,0 days 00:00:00.175992,7.085091556881433,,400,l1,0.0010099283720406238,COMPLETE
75,75,0.8831683168316832,2025-05-02 18:43:59.947289,2025-05-02 18:44:00.141622,0 days 00:00:00.194333,8.765259748324613,,300,l1,0.0009911625334651623,COMPLETE
76,76,0.883605745418524,2025-05-02 18:44:00.142726,2025-05-02 18:44:00.332152,0 days 00:00:00.189426,6.784648558076011,,300,l1,0.0006940353989337703,COMPLETE
77,77,0.8824987605354486,2025-05-02 18:44:00.333261,2025-05-02 18:44:00.510023,0 days 00:00:00.176762,5.740956167522592,,300,l1,0.0012048827943427945,COMPLETE
78,78,0.8813895781637716,2025-05-02 18:44:00.511118,2025-05-02 18:44:00.703522,0 days 00:00:00.192404,2.735084143502862,,200,l1,0.0007806228946806757,COMPLETE
79,79,0.8813895781637716,2025-05-02 18:44:00.724004,2025-05-02 18:44:00.940765,0 days 00:00:00.216761,2.5658309291702124,,200,l1,0.0012615148321114145,COMPLETE
80,80,0.8819444444444444,2025-05-02 18:44:00.941863,2025-05-02 18:44:01.131345,0 days 00:00:00.189482,5.960373749497986,,300,l1,0.0008747821848129563,COMPLETE
81,81,0.8813895781637716,2025-05-02 18:44:01.132504,2025-05-02 18:44:01.339765,0 days 00:00:00.207261,4.972140989200384,,300,l1,0.0008665259625748366,COMPLETE
82,82,0.878727634194831,2025-05-02 18:44:01.340956,2025-05-02 18:44:01.545938,0 days 00:00:00.204982,9.81708329320997,,300,l1,0.0010415414798028292,COMPLETE
83,83,0.8813895781637716,2025-05-02 18:44:01.567928,2025-05-02 18:44:01.773099,0 days 00:00:00.205171,1.5360668796366586,,200,l1,0.001494587810716923,COMPLETE
84,84,0.8841584158415842,2025-05-02 18:44:01.774247,2025-05-02 18:44:02.116809,0 days 00:00:00.342562,3.9749382653478875,,300,l1,0.0007124970856132512,COMPLETE
85,85,0.8799603174603174,2025-05-02 18:44:02.127911,2025-05-02 18:44:02.395751,0 days 00:00:00.267840,4.327588138120733,,300,l1,0.000667243480106804,COMPLETE
86,86,0.8813895781637716,2025-05-02 18:44:02.396884,2025-05-02 18:44:02.571799,0 days 00:00:00.174915,6.978803258339151,,300,l1,0.0020333510440886295,COMPLETE
87,87,0.8329026701119724,2025-05-02 18:44:02.581314,2025-05-02 18:44:02.809878,0 days 00:00:00.228564,11.549879461098111,balanced,300,l1,0.0010433360193554619,COMPLETE
88,88,0.883605745418524,2025-05-02 18:44:02.811043,2025-05-02 18:44:03.041159,0 days 00:00:00.230116,5.570040738562211,,300,l1,0.0012837234935791104,COMPLETE
89,89,0.8813895781637716,2025-05-02 18:44:03.059872,2025-05-02 18:44:03.307151,0 days 00:00:00.247279,2.0839021525840944,,300,l1,0.0012495470754738996,COMPLETE
90,90,0.8831683168316832,2025-05-02 18:44:03.308298,2025-05-02 18:44:03.406465,0 days 00:00:00.098167,6.5224969969495685,,300,l1,0.0015850455169277814,COMPLETE
91,91,0.8819444444444444,2025-05-02 18:44:03.407617,2025-05-02 18:44:03.712017,0 days 00:00:00.304400,5.661058691406081,,300,l1,0.0015280799859570932,COMPLETE
92,92,0.8837209302325582,2025-05-02 18:44:03.723536,2025-05-02 18:44:03.983771,0 days 00:00:00.260235,5.383318742054466,,200,l1,0.0009062789959862525,COMPLETE
93,93,0.877297565822156,2025-05-02 18:44:03.985002,2025-05-02 18:44:04.253734,0 days 00:00:00.268732,26.43414843801696,,100,l1,0.0009292466609848038,COMPLETE
94,94,0.8813895781637716,2025-05-02 18:44:04.254944,2025-05-02 18:44:04.493053,0 days 00:00:00.238109,3.856258506903734,,200,l1,0.0006877389876559305,COMPLETE
95,95,0.8779761904761905,2025-05-02 18:44:04.502389,2025-05-02 18:44:04.704162,0 days 00:00:00.201773,9.979938091667654,,300,l1,0.0026927487085910526,COMPLETE
96,96,0.8813895781637716,2025-05-02 18:44:04.705300,2025-05-02 18:44:04.976704,0 days 00:00:00.271404,1.8041062560392986,,200,l1,0.000815412791421233,COMPLETE
97,97,0.8841584158415842,2025-05-02 18:44:04.977862,2025-05-02 18:44:05.298558,0 days 00:00:00.320696,3.276603226739407,,200,l1,0.0004197295927912579,COMPLETE
98,98,0.8779761904761905,2025-05-02 18:44:05.299400,2025-05-02 18:44:05.510952,0 days 00:00:00.211552,11.98344069294637,,100,l1,0.00027966198957671983,COMPLETE
99,99,0.8824987605354486,2025-05-02 18:44:05.512126,2025-05-02 18:44:05.807990,0 days 00:00:00.295864,3.72436879439012,,200,l1,0.0003319163146782077,COMPLETE
