,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
51,51,0.9576372315035799,2025-05-02 18:40:52.001082,2025-05-02 18:40:52.619601,0 days 00:00:00.618519,3.8906,8,0.1931638688881606,COMPLETE
52,52,0.9570149253731343,2025-05-02 18:40:52.619943,2025-05-02 18:40:53.248595,0 days 00:00:00.628652,3.8906,9,0.17655718329003528,COMPLETE
53,53,0.9397315052842046,2025-05-02 18:40:53.248924,2025-05-02 18:40:53.875846,0 days 00:00:00.626922,3.8906,12,0.1478045308515392,COMPLETE
54,54,0.9570149253731343,2025-05-02 18:40:53.876172,2025-05-02 18:40:54.502195,0 days 00:00:00.626023,3.8906,6,0.23383994523543483,COMPLETE
55,55,0.9435044450817321,2025-05-02 18:40:54.502555,2025-05-02 18:40:55.145469,0 days 00:00:00.642914,3.8906,8,0.11496116115734778,COMPLETE
56,56,0.8122420907840441,2025-05-02 18:40:55.145801,2025-05-02 18:40:55.759693,0 days 00:00:00.613892,3.8906,10,0.23456795748663428,COMPLETE
57,57,0.2150269821502698,2025-05-02 18:40:55.760201,2025-05-02 18:40:56.393900,0 days 00:00:00.633699,3.8906,4,0.31800489106052027,COMPLETE
58,58,0.9570149253731343,2025-05-02 18:40:56.394271,2025-05-02 18:40:57.002711,0 days 00:00:00.608440,3.8906,9,0.17370499581127902,COMPLETE
59,59,0.41049240681086063,2025-05-02 18:40:57.003133,2025-05-02 18:40:57.670276,0 days 00:00:00.667143,3.8906,14,0.45923140031620546,COMPLETE
60,60,0.5306284805091488,2025-05-02 18:40:57.670620,2025-05-02 18:40:58.284998,0 days 00:00:00.614378,3.8906,12,0.2622643943124212,COMPLETE
61,61,0.9570149253731343,2025-05-02 18:40:58.285332,2025-05-02 18:40:58.889042,0 days 00:00:00.603710,3.8906,8,0.5982956938833195,COMPLETE
62,62,0.9570149253731343,2025-05-02 18:40:58.889403,2025-05-02 18:40:59.626095,0 days 00:00:00.736692,3.8906,7,0.34346357408514827,COMPLETE
63,63,0.9268897149938042,2025-05-02 18:40:59.626441,2025-05-02 18:41:00.287306,0 days 00:00:00.660865,3.8906,6,0.6823492786981501,COMPLETE
64,64,0.9435044450817321,2025-05-02 18:41:00.287667,2025-05-02 18:41:00.897537,0 days 00:00:00.609870,3.8906,8,0.11611417726482115,COMPLETE
65,65,0.7893445495969156,2025-05-02 18:41:00.897874,2025-05-02 18:41:01.558652,0 days 00:00:00.660778,3.8906,11,0.4093976140291006,COMPLETE
66,66,0.911669128508124,2025-05-02 18:41:01.559005,2025-05-02 18:41:02.171972,0 days 00:00:00.612967,3.8906,5,0.30166611608781546,COMPLETE
67,67,0.7677655677655677,2025-05-02 18:41:02.172504,2025-05-02 18:41:02.784569,0 days 00:00:00.612065,3.8906,9,0.7990367564968595,COMPLETE
